ephemeris,julian_date,target,center,x,y,z,vx,vy,vz
de405,2436236.0000000000000000,1,0,-2.5740806219511207e+07,-5.7017505960155278e+07,-2.7777848792485267e+07,3.0360300519965086e+06,-1.1414635060734143e+06,-9.2503387278630026e+05
de405,2436237.0000000000000000,1,0,-2.2666858105596464e+07,-5.8073607154899888e+07,-2.8661228665852722e+07,3.1102921376819974e+06,-9.7038057573238749e+05,-8.4137106536332658e+05
de405,2436238.0000000000000000,1,0,-1.9523367940310247e+07,-5.8957587123461425e+07,-2.9459901084299050e+07,3.1751155257458268e+06,-7.9725728895044874e+05,-7.5563845822448027e+05
de405,2436239.0000000000000000,1,0,-1.6319773900447439e+07,-5.9667512412572414e+07,-3.0171853398227960e+07,3.2304976352533237e+06,-6.2230575377328810e+05,-6.6794906841267110e+05
de405,2436240.0000000000000000,1,0,-1.3065527759464124e+07,-6.0201657099849872e+07,-3.0795182386655327e+07,3.2764137083708053e+06,-4.4572943961554236e+05,-5.7840899643315107e+05
de405,2436241.0000000000000000,1,0,-9.7701174891667068e+06,-6.0558495694119796e+07,-3.1328088118505966e+07,3.3128159716975852e+06,-2.6772624848301453e+05,-4.8711897948288365e+05
de405,2436242.0000000000000000,1,0,-6.4430906701484034e+06,-6.0736699094086751e+07,-3.1768869363368932e+07,3.3396328548622495e+06,-8.8491567660265966e+04,-3.9417594072676182e+05
de405,2436243.0000000000000000,1,0,-3.0940786602542624e+06,-6.0735133608641751e+07,-3.2115920558736745e+07,3.3567682544735153e+06,9.1778652299681984e+04,-2.9967455679683917e+05
de405,2436244.0000000000000000,1,0,2.6717852127267676e+05,-6.0552863086543247e+07,-3.2367730363620345e+07,3.3641008385980763e+06,2.7288474917409162e+05,-2.0370886710585642e+05
de405,2436245.0000000000000000,1,0,3.6308066350938641e+06,-6.0189154249115743e+07,-3.2522881852825150e+07,3.3614833942188895e+06,4.5462008347975684e+05,-1.0637395021349654e+05
de405,2436246.0000000000000000,1,0,6.9867710359610301e+06,-5.9643485367390372e+07,-3.2580054432347141e+07,3.3487422279503038e+06,6.3676760684595210e+05,-7.7676944010503630e+03
de405,2436247.0000000000000000,1,0,1.0324849921772152e+07,-5.8915558475148745e+07,-3.2538027584583052e+07,3.3256766390237985e+06,8.1909621306783811e+05,9.2007308181302113e+04
de405,2436248.0000000000000000,1,0,1.3634607103402421e+07,-5.8005315361957669e+07,-3.2395686582639623e+07,3.2920584936252059e+06,1.0013568178321363e+06,1.9284171192971064e+05
de405,2436249.0000000000000000,1,0,1.6905364416058075e+07,-5.6912957645723008e+07,-3.2152030346255027e+07,3.2476319415312167e+06,1.1832781102331188e+06,2.9461717813244322e+05
de405,2436250.0000000000000000,1,0,2.0126173940731768e+07,-5.5638971282591023e+07,-3.1806181647949699e+07,3.1921133301975327e+06,1.3645619163959641e+06,3.9720390764340502e+05
de405,2436251.0000000000000000,1,0,2.3285790267795801e+07,-5.4184155932957798e+07,-3.1357399917156231e+07,3.1251913886094573e+06,1.5448781131294740e+06,5.0045790521972865e+05
de405,2436252.0000000000000000,1,0,2.6372643117151164e+07,-5.2549659665276423e+07,-3.0805096932241838e+07,3.0465277740201605e+06,1.7238590280261016e+06,6.0421793189524068e+05
de405,2436253.0000000000000000,1,0,2.9374810734699789e+07,-5.0737019543062218e+07,-3.0148855735303182e+07,2.9557580999609712e+06,1.9010932625051185e+06,7.0830209918041585e+05
de405,2436254.0000000000000000,1,0,3.2279994618095912e+07,-4.8748208702948824e+07,-2.9388453151798081e+07,2.8524935944761313e+06,2.0761188769207126e+06,8.1250405710793659e+05
de405,2436255.0000000000000000,1,0,3.5075496291521430e+07,-4.6585690589663938e+07,-2.8523886345383026e+07,2.7363235743202553e+06,2.2484158833619799e+06,9.1658872779768263e+05
de405,2436256.0000000000000000,1,0,3.7748197056288600e+07,-4.4252481062635228e+07,-2.7555403885911010e+07,2.6068189647512878e+06,2.4173980039623505e+06,1.0202875381680933e+06
de405,2436257.0000000000000000,1,0,4.0284541898907863e+07,-4.1752219121768557e+07,-2.6483541852539949e+07,2.4635371463184664e+06,2.5824036728266049e+06,1.1232931108827195e+06
de405,2436258.0000000000000000,1,0,4.2670529049004667e+07,-3.9089247007144585e+07,-2.5309165530015543e+07,2.3060284701364995e+06,2.7426862912495495e+06,1.2252533832402616e+06
de405,2436259.0000000000000000,1,0,4.4891707054443926e+07,-3.6268700395715490e+07,-2.4033517278216213e+07,2.1338448514108551e+06,2.8974037928387597e+06,1.3257651416965798e+06
de405,2436260.0000000000000000,1,0,4.6933181687930673e+07,-3.3296609329688925e+07,-2.2658271154241443e+07,1.9465509262634860e+06,3.0456076426338926e+06,1.4243669879305663e+06
de405,2436261.0000000000000000,1,0,4.8779635523966618e+07,-3.0180010342550758e+07,-2.1185594830677483e+07,1.7437383363758116e+06,3.1862314886701209e+06,1.5205317945084909e+06
de405,2436262.0000000000000000,1,0,5.0415363629110970e+07,-2.6927069969080269e+07,-1.9618219267066777e+07,1.5250437842496699e+06,3.3180798131324933e+06,1.6136587688099935e+06
de405,2436263.0000000000000000,1,0,5.1824329486658841e+07,-2.3547219396795519e+07,-1.7959516432944071e+07,1.2901715698935201e+06,3.4398171016162904e+06,1.7030653283437225e+06
de405,2436264.0000000000000000,1,0,5.2990246012172520e+07,-2.0051299391089931e+07,-1.6213585123252679e+07,1.0389213631297555e+06,3.5499582715279995e+06,1.7879791049210986e+06
de405,2436265.0000000000000000,1,0,5.3896687274131455e+07,-1.6451713749918412e+07,-1.4385344517564416e+07,7.7122196309011092e+05,3.6468613815957424e+06,1.8675305454740948e+06
de405,2436266.0000000000000000,1,0,5.4527237253922597e+07,-1.2762588355591416e+07,-1.2480634574622536e+07,4.8717171743635723e+05,3.7287239874460977e+06,1.9407467686957985e+06
de405,2436267.0000000000000000,1,0,5.4865682565507233e+07,-8.9999313300577868e+06,-1.0506321580774942e+07,1.8708607742093908e+05,3.7935849094573129e+06,2.0065475713836185e+06
de405,2436268.0000000000000000,1,0,5.4896256364814088e+07,-5.1817878147888426e+06,-8.4704061427097656e+06,-1.2844760104793032e+05,3.8393336217501671e+06,2.0637447527792742e+06
de405,2436269.0000000000000000,1,0,5.4603940512605079e+07,-1.3283804622858651e+06,-6.3821295976116089e+06,-4.5850849700463429e+05,3.8637299177339640e+06,2.1110462256731116e+06
de405,2436270.0000000000000000,1,0,5.3974832149043821e+07,2.5377761297681574e+06,-4.2520731944683325e+06,-8.0177538332747039e+05,3.8644368906393405e+06,2.1470666802221132e+06
de405,2436271.0000000000000000,1,0,5.2996578869777396e+07,6.3918019753050255e+06,-2.0922425056768544e+06,-1.1564569244517391e+06,3.8390704801756060e+06,2.1703468088802374e+06
de405,2436272.0000000000000000,1,0,5.1658883298990339e+07,1.0206437411757223e+07,8.3872549761002883e+04,-1.5202234423042948e+06,3.7852687262912127e+06,2.1793832091678553e+06
de405,2436273.0000000000000000,1,0,4.9954072682172947e+07,1.3952109009884100e+07,2.2612737647607168e+06,-1.8901463107794742e+06,3.7007832418556428e+06,2.1726709454730595e+06
de405,2436274.0000000000000000,1,0,4.7877721918103285e+07,1.7597098622689422e+07,4.4234802395128915e+06,-2.2626532306418726e+06,3.5835940476283426e+06,2.1487602373757837e+06
de405,2436275.0000000000000000,1,0,4.5429309199371509e+07,2.1107838589312151e+07,6.5526179691933207e+06,-2.6335095708522401e+06,3.4320466065696012e+06,2.1063277110330132e+06
de405,2436276.0000000000000000,1,0,4.2612872527266122e+07,2.4449353361953687e+07,8.6295875441158991e+06,-2.9978372355875671e+06,3.2450065536732189e+06,2.0442609980416778e+06
de405,2436277.0000000000000000,1,0,3.9437623794528916e+07,2.7585861254000720e+07,1.0634321775096307e+07,-3.3501824588973518e+06,3.0220233576266300e+06,1.9617531850824356e+06
de405,2436278.0000000000000000,1,0,3.5918466587006368e+07,3.0481538888069581e+07,1.2546140212676760e+07,-3.6846418087026165e+06,2.7634894188541207e+06,1.8584008703089254e+06
de405,2436279.0000000000000000,1,0,3.2076356722023301e+07,3.3101435174382493e+07,1.4344199858499672e+07,-3.9950509134080051e+06,2.4707767592098620e+06,1.7342967644030601e+06
de405,2436280.0000000000000000,1,0,2.7938443583964176e+07,3.5412502241576210e+07,1.6008031100718547e+07,-4.2752328742045062e+06,2.1463307134295525e+06,1.5901055240829671e+06
de405,2436281.0000000000000000,1,0,2.3537938075138807e+07,3.7384689962614134e+07,1.7518136001722537e+07,-4.5192936293024784e+06,1.7937002543028812e+06,1.4271106174747029e+06
de405,2436282.0000000000000000,1,0,1.8913670909505531e+07,3.8992032118727669e+07,1.8856614272871930e+07,-4.7219412691564243e+06,1.4174888484267932e+06,1.2472212325162624e+06
de405,2436283.0000000000000000,1,0,1.4109332472149596e+07,4.0213640085214734e+07,2.0007772921916064e+07,-4.8787978346823482e+06,1.0232183036866611e+06,1.0529319344992149e+06
de405,2436284.0000000000000000,1,0,9.1724194355935287e+06,4.1034518125053719e+07,2.0958671071473468e+07,-4.9866680585294813e+06,6.1710995114296128e+05,8.4723370186492649e+05
de405,2436285.0000000000000000,1,0,4.1529483102540737e+06,4.1446125221432671e+07,2.1699553606471885e+07,-5.0437317608879479e+06,2.0580044414759323e+05,6.3348211436345777e+05
de405,2436286.0000000000000000,1,0,-8.9797456322130933e+05,4.1446631444465466e+07,2.2224136581307031e+07,-5.0496355753163956e+06,-2.0397956567370068e+05,4.1523526107217377e+05
de405,2436287.0000000000000000,1,0,-5.9296194878483461e+06,4.1040848689757012e+07,2.2529722498373609e+07,-5.0054737908459166e+06,-6.0572943496979133e+05,1.9607870215357281e+05
de405,2436288.0000000000000000,1,0,-1.0893027079416998e+07,4.0239850505349316e+07,2.2617141971846238e+07,-4.9136641798573332e+06,-9.9347101216307341e+05,-2.0543637297937246e+04
de405,2436289.0000000000000000,1,0,-1.5742233176820967e+07,3.9060327163230099e+07,2.2490536464987315e+07,-4.7777389854253959e+06,-1.3619818460322712e+06,-2.3147572457362071e+05
de405,2436290.0000000000000000,1,0,-2.0435254436633877e+07,3.7523744744863436e+07,2.2157011503893036e+07,-4.6020807029817300e+06,-1.7069521408509670e+06,-4.3396068263544078e+05
de405,2436291.0000000000000000,1,0,-2.4934795809010208e+07,3.5655387863818295e+07,2.1626198864570949e+07,-4.3916354605661305e+06,-2.0250607265001268e+06,-6.2571112606136291e+05
de405,2436292.0000000000000000,1,0,-2.9208672962045185e+07,3.3483364703674585e+07,2.0909769034789950e+07,-4.1516340648935339e+06,-2.3139762538791881e+06,-8.0493876451700961e+05
de405,2436293.0000000000000000,1,0,-3.3229969595577128e+07,3.1037642656133719e+07,2.0020932491630815e+07,-3.8873438899145699e+06,-2.5722975622611321e+06,-9.7034831599546771e+05
de405,2436294.0000000000000000,1,0,-3.6976968450806521e+07,2.8349166656840429e+07,1.8973961648985736e+07,-3.6038660428386964e+06,-2.7994510003105276e+06,-1.1211037280355862e+06
de405,2436295.0000000000000000,1,0,-4.0432904910551317e+07,2.5449094126028568e+07,1.7783756661456704e+07,-3.3059837281374047e+06,-2.9955627819890361e+06,-1.2567757491853011e+06
de405,2436296.0000000000000000,1,0,-4.3585594386686258e+07,2.2368163295545772e+07,1.6465469363494210e+07,-2.9980608356377664e+06,-3.1613222237731591e+06,-1.3772794152666857e+06
de405,2436297.0000000000000000,1,0,-4.6426981189884871e+07,1.9136197587164730e+07,1.5034191719474200e+07,-2.6839851070189606e+06,-3.2978481168730850e+06,-1.4828085812446885e+06
de405,2436298.0000000000000000,1,0,-4.8952649520154089e+07,1.5781738426413793e+07,1.3504708936874023e+07,-2.3671477505369498e+06,-3.4065665539359562e+06,-1.5737727862529359e+06
de405,2436299.0000000000000000,1,0,-5.1161328604510494e+07,1.2331792395692153e+07,1.1891313039311895e+07,-2.0504506597275510e+06,-3.4891049505901355e+06,-1.6507399018960043e+06
de405,2436300.0000000000000000,1,0,-5.3054415336044587e+07,8.8116753877061121e+06,1.0207670063839423e+07,-1.7363328918506338e+06,-3.5472041417368264e+06,-1.7143864342883511e+06
de405,2436301.0000000000000000,1,0,-5.4635529979672685e+07,5.2449356281356514e+06,8.4667328150477502e+06,-1.4268092481462948e+06,-3.5826483915954269e+06,-1.7654561370841609e+06
de405,2436302.0000000000000000,1,0,-5.5910114072099611e+07,1.6533382986646229e+06,6.6806909005911667e+06,-1.1235152563567583e+06,-3.5972118687045421e+06,-1.8047267535173413e+06
de405,2436303.0000000000000000,1,0,-5.6885074678671099e+07,-1.9431036753007881e+06,4.8609502363010747e+06,-8.2775430783124035e+05,-3.5926194552733111e+06,-1.8329841905704369e+06
de405,2436304.0000000000000000,1,0,-5.7568475583301798e+07,-5.5260658259723242e+06,3.0181350554188872e+06,-5.4054398847079242e+05,-3.5705195173323122e+06,-1.8510031650077235e+06
de405,2436305.0000000000000000,1,0,-5.7969273574221060e+07,-9.0788261175386943e+06,1.1621064715594845e+06,-2.6265969628497941e+05,-3.5324663064189730e+06,-1.8595332752692660e+06
de405,2436306.0000000000000000,1,0,-5.8097096505765483e+07,-1.2586165243832052e+07,-6.9800731593567878e+05,5.3255515983471123e+03,-3.4799098741773739e+06,-1.8592894816131785e+06
de405,2436307.0000000000000000,1,0,-5.7962059030894369e+07,-1.6034259822015755e+07,-2.5537731109594889e+06,2.6300563035389758e+05,-3.4141916708731637e+06,-1.8509460703900917e+06
de405,2436308.0000000000000000,1,0,-5.7574611607621610e+07,-1.9410573381363187e+07,-4.3974101770056114e+06,5.1011023963907792e+05,-3.3365443095481386e+06,-1.8351333021778795e+06
de405,2436309.0000000000000000,1,0,-5.6945418421549231e+07,-2.2703748678535663e+07,-6.2217453995274920e+06,7.4647809693182900e+05,-3.2480942745480794e+06,-1.8124360749369396e+06
de405,2436310.0000000000000000,1,0,-5.6085260111384660e+07,-2.5903503785110280e+07,-8.0201678876288766e+06,9.7203407724288397e+05,-3.1498666181665808e+06,-1.7833940587718431e+06
de405,2436311.0000000000000000,1,0,-5.5004957544006363e+07,-2.9000533553059094e+07,-9.7865842624139600e+06,1.1867699050204486e+06,-3.0427909147976218e+06,-1.7485028711582231e+06
de405,2436312.0000000000000000,1,0,-5.3715313297268890e+07,-3.1986417429336995e+07,-1.1515375497679275e+07,1.3907279760361430e+06,-2.9277079276222708e+06,-1.7082159577279398e+06
de405,2436313.0000000000000000,1,0,-5.2227067930585682e+07,-3.4853534122983664e+07,-1.3201355885004021e+07,1.5839878920279508e+06,-2.8053765915015629e+06,-1.6629469236141106e+06
de405,2436314.0000000000000000,1,0,-5.0550868529384769e+07,-3.7594983292491093e+07,-1.4839734473862266e+07,1.7666553156305414e+06,-2.6764810321584963e+06,-1.6130721251020585e+06
de405,2436315.0000000000000000,1,0,-4.8697247384928755e+07,-4.0204514188014537e+07,-1.6426079173864551e+07,1.9388527884376543e+06,-2.5416374311554139e+06,-1.5589333827594828e+06
de405,2436316.0000000000000000,1,0,-4.6676609008460537e+07,-4.2676461027887382e+07,-1.7956283588348180e+07,2.1007121947620474e+06,-2.4014006136670560e+06,-1.5008407173917305e+06
de405,2436317.0000000000000000,1,0,-4.4499223975892425e+07,-4.5005684792224042e+07,-1.9426536566035692e+07,2.2523685938591058e+06,-2.2562702861379823e+06,-1.4390750410943802e+06
de405,2436318.0000000000000000,1,0,-4.2175228357105263e+07,-4.7187521062740110e+07,-2.0833294402050879e+07,2.3939551817042693e+06,-2.1066968874525395e+06,-1.3738907591704335e+06
de405,2436319.0000000000000000,1,0,-3.9714627704955518e+07,-4.9217733515381485e+07,-2.2173255584594436e+07,2.5255991785796843e+06,-1.9530870434181225e+06,-1.3055182563095342e+06
de405,2436320.0000000000000000,1,0,-3.7127304766794682e+07,-5.1092472671897210e+07,-2.3443337963847313e+07,2.6474184701599400e+06,-1.7958086327294002e+06,-1.2341662535004409e+06
de405,2436321.0000000000000000,1,0,-3.4423030239505783e+07,-5.2808239531360887e+07,-2.4640658211185928e+07,2.7595188573703524e+06,-1.6351954851661774e+06,-1.1600240317337085e+06
de405,2436322.0000000000000000,1,0,-3.1611476021548532e+07,-5.4361853727882400e+07,-2.5762513436516330e+07,2.8619917941775266e+06,-1.4715517411555552e+06,-1.0832635255063993e+06
de405,2436323.0000000000000000,1,0,-2.8702230525829416e+07,-5.5750425892780617e+07,-2.6806364837185990e+07,2.9549125129677667e+06,-1.3051559072112199e+06,-1.0040412941433565e+06
de405,2436324.0000000000000000,1,0,-2.5704815708580073e+07,-5.6971333935795806e+07,-2.7769823261837263e+07,3.0383384546565600e+06,-1.1362646450708252e+06,-9.2250038253218646e+05
de405,2436325.0000000000000000,1,0,-2.2628705544640057e+07,-5.8022202998796739e+07,-2.8650636585521262e+07,3.1123079355612472e+06,-9.6511633428234071e+05,-8.3877208544576867e+05
de405,2436326.0000000000000000,1,0,-1.9483345740993343e+07,-5.8900888875778824e+07,-2.9446678807556249e+07,3.1768389957665340e+06,-7.9193444906333846e+05,-7.5297763151765114e+05
de405,2436327.0000000000000000,1,0,-1.6278174530095054e+07,-5.9605464734101251e+07,-3.0155940800434895e+07,3.2319283846103349e+06,-6.1693079086167610e+05,-6.6522980439007271e+05
de405,2436328.0000000000000000,1,0,-1.3022644424059311e+07,-6.0134211013556562e+07,-3.0776522656222645e+07,3.2775506483848160e+06,-4.4030861846914125e+05,-5.7563451976336003e+05
de405,2436329.0000000000000000,1,0,-9.7262448414156400e+06,-6.0485608421934396e+07,-3.1306627596177228e+07,3.3136572937323102e+06,-2.6226571799222787e+05,-4.8429237818779284e+05
de405,2436330.0000000000000000,1,0,-6.3985255407961523e+06,-6.0658333988342345e+07,-3.1744557429720372e+07,3.3401760078482027e+06,-8.2997455618955573e+04,-3.9130021457049018e+05
de405,2436331.0000000000000000,1,0,-3.0491208111809911e+06,-6.0651260178920291e+07,-3.2088709570473582e+07,3.3570099238024736e+06,9.7300142955217292e+04,-2.9675266661091591e+05
de405,2436332.0000000000000000,1,0,3.1222562352053029e+05,-6.0463457124057561e+07,-3.2337575639976442e+07,3.3640369263756676e+06,2.7842724129565648e+05,-2.0074378579954503e+05
de405,2436333.0000000000000000,1,0,3.6756350267867269e+06,-6.0094198052175172e+07,-3.2489741714146301e+07,3.3611090010985467e+06,4.6017692236420256e+05,-1.0336871626850078e+05
de405,2436334.0000000000000000,1,0,7.0310674464833774e+06,-5.9542968072969869e+07,-3.2543890293765895e+07,3.3480516370311310e+06,6.4233175111527799e+05,-4.7254687081140419e+03
de405,2436335.0000000000000000,1,0,1.0368294949160004e+07,-5.8809476503118634e+07,-3.2498804108583089e+07,3.3246633025898593e+06,8.2466011819923017e+05,9.5083181219952778e+04
de405,2436336.0000000000000000,1,0,1.3676874378492225e+07,-5.7893672980142735e+07,-3.2353371895268127e+07,3.2907150238476950e+06,1.0069123106877126e+06,1.9594763803388888e+05
de405,2436337.0000000000000000,1,0,1.6946119759937383e+07,-5.6795767665649287e+07,-3.2106596322779637e+07,3.2459501066627679e+06,1.1888162528599214e+06,2.9774924043443572e+05
de405,2436338.0000000000000000,1,0,2.0165074521948148e+07,-5.5516255897546165e+07,-3.1757604274878062e+07,3.1900840582761131e+06,1.3700728572929332e+06,4.0035778647117584e+05
de405,2436339.0000000000000000,1,0,2.3322483768082075e+07,-5.4055947711824298e+07,-3.1305659738743074e+07,3.1228047812761255e+06,1.5503509241214902e+06,5.0362878912355663e+05
de405,2436340.0000000000000000,1,0,2.6406766917371575e+07,-5.2416002717471778e+07,-3.0750179590898070e+07,3.0437731337606763e+06,1.7292815248633304e+06,6.0740041858981806e+05
de405,2436341.0000000000000000,1,0,2.9405991136442218e+07,-5.0597970871788956e+07,-3.0090752616682339e+07,2.9526239749279222e+06,1.9064518073444301e+06,7.1149008501274476e+05
de405,2436342.0000000000000000,1,0,3.2307846120982878e+07,-4.8603839765742697e+07,-2.9327162146743182e+07,2.8489678460597000e+06,2.0813981609813834e+06,8.1569061363223521e+05
de405,2436343.0000000000000000,1,0,3.5099620952064611e+07,-4.6436089086809956e+07,-2.8459412742328331e+07,2.7323934738370567e+06,2.2535986883304273e+06,9.1976596406477992e+05
de405,2436344.0000000000000000,1,0,3.7768183961169861e+07,-4.4097752975219168e+07,-2.7487761408677686e+07,2.6024713270362606e+06,2.4224649412176176e+06,1.0234464474508351e+06
de405,2436345.0000000000000000,1,0,4.0299966794159845e+07,-4.1592491021689624e+07,-2.6412753859633170e+07,2.4587585096547920e+06,2.5873329003574783e+06,1.1264234008053252e+06
de405,2436346.0000000000000000,1,0,4.2680954176925138e+07,-3.8924668660977483e+07,-2.5235266392362237e+07,2.3008053338518301e+06,2.7474532093472397e+06,1.2283432887181262e+06
de405,2436347.0000000000000000,1,0,4.4896681262450360e+07,-3.6099447682395637e+07,-2.3956553952548213e+07,2.1281639845906012e+06,2.9019807214152953e+06,1.3288012208017583e+06
de405,2436348.0000000000000000,1,0,4.6932240888149723e+07,-3.3122887487968076e+07,-2.2578304968709834e+07,1.9403997633288491e+06,3.0499634855060908e+06,1.4273339018766114e+06
de405,2436349.0000000000000000,1,0,4.8772303599279404e+07,-3.0002057557208505e+07,-2.1102703497351412e+07,1.7371054776256781e+06,3.1903313935649674e+06,1.5234120745199423e+06
de405,2436350.0000000000000000,1,0,5.0401153900594309e+07,-2.6745161293940973e+07,-1.9532499132158253e+07,1.5179196216537594e+06,3.3218848407445666e+06,1.6164325748552363e+06
de405,2436351.0000000000000000,1,0,5.1802746878547080e+07,-2.3361670996405505e+07,-1.7871084969183989e+07,1.2825490600929495e+06,3.4432839230308551e+06,1.7057102077355927e+06
de405,2436352.0000000000000000,1,0,5.2960790072840363e+07,-1.9862473059928145e+07,-1.6122583658919375e+07,1.0307969702058822e+06,3.5530389209509953e+06,1.7904697628092975e+06
de405,2436353.0000000000000000,1,0,5.3858856233730204e+07,-1.6260021636507217e+07,-1.4291941182153579e+07,7.6259679241534567e+05,3.6495031007716469e+06,1.8698386444363229e+06
de405,2436354.0000000000000000,1,0,5.4480533318822630e+07,-1.2568497777009958e+07,-1.2385027420819268e+07,4.7805285773726442e+05,3.7308692094007675e+06,1.9428407810931604e+06
de405,2436355.0000000000000000,1,0,5.4809618662993170e+07,-8.8039695084400233e+06,-1.0408741814963302e+07,1.7748815965006273e+05,3.7951714419736173e+06,2.0083927158639738e+06
de405,2436356.0000000000000000,1,0,5.4830364553354986e+07,-4.9845463002496958e+06,-8.3711213605740517e+06,-1.3850063404607034e+05,3.8402951044594715e+06,2.0653030550351404e+06
de405,2436357.0000000000000000,1,0,5.4527782256450608e+07,-1.1305189263699665e+06,-6.2814468767243866e+06,-4.6898143865592539e+05,3.8639966393108885e+06,2.1122767526458111e+06
de405,2436358.0000000000000000,1,0,5.3888010611944377e+07,2.7355271374939582e+06,-4.1503418423122773e+06,-8.1261969036721427e+05,3.8639370616899687e+06,2.1479260051747817e+06
de405,2436359.0000000000000000,1,0,5.2898753300802164e+07,6.5886398121374585e+06,-1.9898562010850338e+06,-1.1676086273059659e+06,3.8377320590726938e+06,2.1707897701579244e+06
de405,2436360.0000000000000000,1,0,5.1549785452732109e+07,1.0401488265864173e+07,1.8647454704024643e+05,-1.5316011973399492e+06,3.7830218841071408e+06,2.1793640251418976e+06
de405,2436361.0000000000000000,1,0,4.9833525026693940e+07,1.4144431633967031e+07,2.3636067202362157e+06,-1.9016498145722477e+06,3.6975635222619115e+06,2.1721447383838776e+06
de405,2436362.0000000000000000,1,0,4.7745657132438004e+07,1.7785691578094020e+07,4.5250157920128126e+06,-2.2741622783773774e+06,3.5793462216409235e+06,2.1476849953068062e+06
de405,2436363.0000000000000000,1,0,4.5285790153710745e+07,2.1291651660681576e+07,6.6527881572811669e+06,-2.6448840907463906e+06,3.4267291355929701e+06,2.1046666762401657e+06
de405,2436364.0000000000000000,1,0,4.2458111593914874e+07,2.4627303659889359e+07,8.7277914069509655e+06,-3.0089186506980020e+06,3.2385964574479433e+06,2.0419854094582875e+06
de405,2436365.0000000000000000,1,0,3.9271999997409552e+07,2.7756854251560241e+07,1.0729934814043686e+07,-3.3607966950321998e+06,3.0145211448073164e+06,1.9588452252308500e+06
de405,2436366.0000000000000000,1,0,3.5742538824819535e+07,3.0644494223180223e+07,1.2638526807234306e+07,-3.6946041614623112e+06,2.7549235969770411e+06,1.8548565805648409e+06
de405,2436367.0000000000000000,1,0,3.1890871175245278e+07,3.3255316507479765e+07,1.4432728453103324e+07,-4.0041727969276453e+06,2.4612073300318806e+06,1.7301286135959625e+06
de405,2436368.0000000000000000,1,0,2.7744333521836944e+07,3.5556349836136870e+07,1.6092091635864105e+07,-4.2833302060928801e+06,2.1358510196856139e+06,1.5853442662407190e+06
de405,2436369.0000000000000000,1,0,2.3336314678606763e+07,3.7517654046724461e+07,1.7597158695673261e+07,-4.5261962948785471e+06,1.7824366136354345e+06,1.4218060794178739e+06
de405,2436370.0000000000000000,1,0,1.8705804433978532e+07,3.9113404610980369e+07,1.8930088533000354e+07,-4.7275028155244254e+06,1.4055976111753010e+06,1.2414417489662224e+06
de405,2436371.0000000000000000,1,0,1.3896624032337433e+07,4.0322882056948908e+07,2.0075264952300474e+07,-4.8829043503068564e+06,1.0108802922408772e+06,1.0467622996168792e+06
de405,2436372.0000000000000000,1,0,8.9563647679728214e+06,4.1131280520874016e+07,2.1019838711963955e+07,-4.9892451688633841e+06,6.0452262812055938e+05,8.4077171163953783e+05
de405,2436373.0000000000000000,1,0,3.9350958648624830e+06,4.1530260899368443e+07,2.1754157123134322e+07,-5.0447488518682066e+06,1.9316853034828600e+05,6.2683399273468670e+05
de405,2436374.0000000000000000,1,0,-1.1160681325800465e+06,4.1518197462910689e+07,2.2272044516149879e+07,-5.0491067243299158e+06,-2.1645403819093425e+05,4.0851044212188793e+05
de405,2436375.0000000000000000,1,0,-6.1464330793475974e+06,4.1100098812852792e+07,2.2570912214505099e+07,-5.0034553618922755e+06,-6.1785656438774930e+05,1.8938453565665564e+05
de405,2436376.0000000000000000,1,0,-1.1107114988487745e+07,4.0287218927202709e+07,2.2651695100489262e+07,-4.9102495145477047e+06,-1.0050810077802640e+06,-2.7106701815054163e+04
de405,2436377.0000000000000000,1,0,-1.5952258501394995e+07,3.9096405277932219e+07,2.2518629967491355e+07,-4.7730509861012325e+06,-1.3729308722778433e+06,-2.3781803125927207e+05
de405,2436378.0000000000000000,1,0,-2.0640014418007616e+07,3.7549253286320969e+07,2.2178905421491660e+07,-4.5962632893611211e+06,-1.7171257133108620e+06,-4.4000607201907563e+05
de405,2436379.0000000000000000,1,0,-2.5133238476806812e+07,3.5671146866079263e+07,2.1642221999483619e+07,-4.3848448739188500e+06,-2.0343747101809178e+06,-6.3139837264166086e+05
de405,2436380.0000000000000000,1,0,-2.9399905354986046e+07,3.3490263531184584e+07,2.0920303792637315e+07,-4.1440308314593351e+06,-2.3223757988836383e+06,-8.1022184391705808e+05
de405,2436381.0000000000000000,1,0,-3.3413258520438459e+07,3.1036611922850784e+07,2.0026399956939954e+07,-3.8790860044687600e+06,-2.5797544824651461e+06,-9.7519571347166656e+05
de405,2436382.0000000000000000,1,0,-3.7151735166861638e+07,2.8341153311599080e+07,1.8974807720439367e+07,-3.5951036632536333e+06,-2.8059601545262961e+06,-1.1254970569852046e+06
de405,2436383.0000000000000000,1,0,-4.0598715295130000e+07,2.5435040435101748e+07,1.7780439799128518e+07,-3.2968554355638325e+06,-3.0011379783923840e+06,-1.2607079521740994e+06
de405,2436384.0000000000000000,1,0,-4.3742146099584840e+07,2.2348989977315351e+07,1.6458450242073284e+07,-2.9886913414963679e+06,-3.1659920723808003e+06,-1.3807527868480992e+06
de405,2436385.0000000000000000,1,0,-4.6574089177945517e+07,1.9112790987850182e+07,1.5023924867644839e+07,-2.6744841839638669e+06,-3.3016521358470414e+06,-1.4858327990839866e+06
